"","station","Variable","date","mean_daily"
"2251","welinwq","nh4f","2017-04-25",0.0116
"2252","welinwq","nh4f","2017-05-22",0.0146666666666667
"2253","welinwq","nh4f","2017-05-23",0.0133333333333333
"2254","welinwq","nh4f","2017-06-22",0.012
"2255","welinwq","nh4f","2017-06-23",0.0126
"2256","welinwq","nh4f","2017-07-24",0.01975
"2257","welinwq","nh4f","2017-07-25",0.0253
"2258","welinwq","nh4f","2017-08-23",NA
"2259","welinwq","nh4f","2017-08-24",0.0146666666666667
"2260","welinwq","nh4f","2017-09-20",0.007
"2261","welinwq","nh4f","2017-09-21",0.024
"2262","welinwq","nh4f","2017-10-26",0.01675
"2263","welinwq","nh4f","2017-10-27",0.0346
"2264","welinwq","nh4f","2017-11-27",0.0176666666666667
"2265","welinwq","nh4f","2017-11-28",0.018
"2266","welinwq","nh4f","2017-12-13",0.0085
"2267","welinwq","nh4f","2017-12-14",0.01
"2268","welinwq","nh4f","2018-01-29",0.0235
"2269","welinwq","nh4f","2018-01-30",0.01475
"2270","welinwq","nh4f","2018-01-31",NA
"2271","welinwq","nh4f","2018-02-27",0.01
"2272","welinwq","nh4f","2018-02-28",0.013
"2273","welinwq","nh4f","2018-03-20",NA
"2274","welinwq","nh4f","2018-03-21",NA
"2275","welinwq","nh4f","2018-04-23",NA
"2276","welinwq","nh4f","2018-04-24",NA
"2277","welinwq","nh4f","2018-05-15",0.017
"2278","welinwq","nh4f","2018-05-16",0.02
"2279","welinwq","nh4f","2018-06-18",0.0105
"2280","welinwq","nh4f","2018-06-19",0.0185
"2281","welinwq","nh4f","2018-07-16",0.01425
"2282","welinwq","nh4f","2018-07-17",0.045
"2283","welinwq","nh4f","2018-08-20",0.0285
"2284","welinwq","nh4f","2018-08-21",0.026375
"2285","welinwq","nh4f","2018-09-23",0.031
"2286","welinwq","nh4f","2018-09-24",0.0204285714285714
"2287","welinwq","nh4f","2018-10-15",0.0166666666666667
"2288","welinwq","nh4f","2018-10-16",0.0374444444444444
"2289","welinwq","nh4f","2018-11-28",0.009
"2290","welinwq","nh4f","2018-11-29",0.0108571428571429
"2291","welinwq","nh4f","2018-12-17",0.009
"2292","welinwq","nh4f","2018-12-18",0.0445
"2293","welinwq","nh4f","2019-01-25",NA
"2294","welinwq","nh4f","2019-01-26",NA
"2295","welinwq","nh4f","2019-02-26",0.0666
"2296","welinwq","nh4f","2019-02-27",0.092
"2297","welinwq","nh4f","2019-03-27",0.018
"2298","welinwq","nh4f","2019-03-28",0.0263333333333333
"2299","welinwq","nh4f","2019-04-23",0.008
"2300","welinwq","nh4f","2019-04-24",0.0131428571428571
"2301","welinwq","nh4f","2019-05-21",NA
"2302","welinwq","nh4f","2019-05-22",NA
"2303","welinwq","nh4f","2019-06-18",0.012
"2304","welinwq","nh4f","2019-06-19",0.0146666666666667
"2305","welinwq","nh4f","2019-07-15",0.007
"2306","welinwq","nh4f","2019-07-16",0.021
"2307","welinwq","nh4f","2019-08-20",0.012
"2308","welinwq","nh4f","2019-08-21",0.0336666666666667
"2309","welinwq","nh4f","2019-09-16",0.01
"2310","welinwq","nh4f","2019-09-17",0.02725
"2311","welinwq","nh4f","2019-10-28",0.008
"2312","welinwq","nh4f","2019-10-29",0.011625
"2313","welinwq","nh4f","2019-11-20",0.0075
"2314","welinwq","nh4f","2019-11-21",0.01
"2315","welinwq","nh4f","2019-12-11",0.019
"2316","welinwq","nh4f","2019-12-12",0.0225
"2317","welinwq","no23f","2007-01-18",0.15802
"2318","welinwq","no23f","2007-01-19",0.152666666666667
"2319","welinwq","no23f","2007-02-12",0.11446
"2320","welinwq","no23f","2007-02-13",0.114555555555556
"2321","welinwq","no23f","2007-03-15",0.11392
"2322","welinwq","no23f","2007-03-16",0.125788888888889
"2323","welinwq","no23f","2007-04-19",0.0335
"2324","welinwq","no23f","2007-04-20",0.0410222222222222
"2325","welinwq","no23f","2007-05-15",NA
"2326","welinwq","no23f","2007-05-16",NA
"2327","welinwq","no23f","2007-06-13",0.0034
"2328","welinwq","no23f","2007-06-14",0.00513333333333333
"2329","welinwq","no23f","2007-07-11",0.0047
"2330","welinwq","no23f","2007-07-12",NA
"2331","welinwq","no23f","2007-08-21",NA
"2332","welinwq","no23f","2007-08-22",NA
"2333","welinwq","no23f","2007-09-18",NA
"2334","welinwq","no23f","2007-09-19",NA
"2335","welinwq","no23f","2007-10-15",0.02062
"2336","welinwq","no23f","2007-10-16",0.0322333333333333
"2337","welinwq","no23f","2007-11-19",0.10248
"2338","welinwq","no23f","2007-11-20",0.0883888888888889
"2339","welinwq","no23f","2007-12-18",0.10912
"2340","welinwq","no23f","2007-12-19",0.110744444444444
"2341","welinwq","no23f","2008-01-16",0.0952
"2342","welinwq","no23f","2008-01-17",0.132188888888889
"2343","welinwq","no23f","2008-02-12",0.1086
"2344","welinwq","no23f","2008-02-13",0.114028571428571
"2345","welinwq","no23f","2008-03-18",0.00698
"2346","welinwq","no23f","2008-03-19",0.00958
"2347","welinwq","no23f","2008-04-16",NA
"2348","welinwq","no23f","2008-04-17",0.00293333333333333
"2349","welinwq","no23f","2008-05-21",0.0232
"2350","welinwq","no23f","2008-05-22",0.0233444444444444
"2351","welinwq","no23f","2008-06-17",0.005
"2352","welinwq","no23f","2008-06-18",0.00613333333333333
"2353","welinwq","no23f","2008-07-16",NA
"2354","welinwq","no23f","2008-07-17",NA
"2355","welinwq","no23f","2008-08-12",0.00585
"2356","welinwq","no23f","2008-08-13",0.0105
"2357","welinwq","no23f","2008-09-11",0.00682
"2358","welinwq","no23f","2008-09-12",0.00851428571428571
"2359","welinwq","no23f","2008-10-16",0.0038
"2360","welinwq","no23f","2008-10-17",0.0146714285714286
"2361","welinwq","no23f","2008-11-18",0.068975
"2362","welinwq","no23f","2008-11-19",0.114055555555556
"2363","welinwq","no23f","2008-12-18",0.12968
"2364","welinwq","no23f","2008-12-19",0.127
"2365","welinwq","no23f","2009-01-14",0.132
"2366","welinwq","no23f","2009-01-15",0.138333333333333
"2367","welinwq","no23f","2009-02-18",0.00866666666666667
"2368","welinwq","no23f","2009-02-19",0.002
"2369","welinwq","no23f","2009-03-17",0.0986
"2370","welinwq","no23f","2009-03-18",0.0997777777777778
"2371","welinwq","no23f","2009-04-16",NA
"2372","welinwq","no23f","2009-04-17",NA
"2373","welinwq","no23f","2009-05-18",0.00533333333333333
"2374","welinwq","no23f","2009-05-19",0.005
"2375","welinwq","no23f","2009-06-17",NA
"2376","welinwq","no23f","2009-06-18",NA
"2377","welinwq","no23f","2009-07-15",0.0224
"2378","welinwq","no23f","2009-07-16",0.0237777777777778
"2379","welinwq","no23f","2009-08-12",0.0125
"2380","welinwq","no23f","2009-08-13",0.0116666666666667
"2381","welinwq","no23f","2009-09-21",0.0098
"2382","welinwq","no23f","2009-09-22",0.0111428571428571
"2383","welinwq","no23f","2009-10-15",0.0328
"2384","welinwq","no23f","2009-10-16",0.0255
"2385","welinwq","no23f","2009-11-10",0.0708
"2386","welinwq","no23f","2009-11-11",0.0686666666666667
"2387","welinwq","no23f","2009-12-16",0.085
"2388","welinwq","no23f","2009-12-17",0.0998888888888889
"2389","welinwq","no23f","2010-01-20",0.103
"2390","welinwq","no23f","2010-01-21",0.0987
"2391","welinwq","no23f","2010-02-17",0.0746
"2392","welinwq","no23f","2010-02-18",0.0705555555555556
"2393","welinwq","no23f","2010-03-22",0.05575
"2394","welinwq","no23f","2010-03-23",0.0549
"2395","welinwq","no23f","2010-04-20",0.003
"2396","welinwq","no23f","2010-04-21",0.0084
"2397","welinwq","no23f","2010-05-20",0.016
"2398","welinwq","no23f","2010-05-21",0.00825
"2399","welinwq","no23f","2010-06-15",0.0088
"2400","welinwq","no23f","2010-06-16",0.00877777777777778
"2401","welinwq","no23f","2010-07-14",0.0115
"2402","welinwq","no23f","2010-07-15",0.0116666666666667
"2403","welinwq","no23f","2010-08-17",0.0148
"2404","welinwq","no23f","2010-08-18",0.012
"2405","welinwq","no23f","2010-09-15",0.023
"2406","welinwq","no23f","2010-09-16",0.0452222222222222
"2407","welinwq","no23f","2010-10-13",0.0242
"2408","welinwq","no23f","2010-10-14",0.0237777777777778
"2409","welinwq","no23f","2010-11-17",0.08125
"2410","welinwq","no23f","2010-11-18",0.0994
"2411","welinwq","no23f","2010-12-15",0.11375
"2412","welinwq","no23f","2010-12-16",0.11125
"2413","welinwq","no23f","2011-01-13",0.1355
"2414","welinwq","no23f","2011-01-14",0.1378
"2415","welinwq","no23f","2011-02-16",0.089
"2416","welinwq","no23f","2011-02-17",0.0945
"2417","welinwq","no23f","2011-03-16",0.0506
"2418","welinwq","no23f","2011-03-17",0.0483333333333333
"2419","welinwq","no23f","2011-04-19",0.005
"2420","welinwq","no23f","2011-04-20",0.00971428571428571
"2421","welinwq","no23f","2011-04-21",0.013
"2422","welinwq","no23f","2011-05-24",0.0496
"2423","welinwq","no23f","2011-05-25",0.0616666666666667
"2424","welinwq","no23f","2011-06-15",0.006
"2425","welinwq","no23f","2011-06-16",0.00414285714285714
"2426","welinwq","no23f","2011-07-19",0.015
"2427","welinwq","no23f","2011-07-20",0.0247142857142857
"2428","welinwq","no23f","2011-08-23",0.0534
"2429","welinwq","no23f","2011-08-24",0.04625
"2430","welinwq","no23f","2011-09-13",0.0236
"2431","welinwq","no23f","2011-09-14",0.0167142857142857
"2432","welinwq","no23f","2011-10-24",0.0764
"2433","welinwq","no23f","2011-10-25",0.0666666666666667
"2434","welinwq","no23f","2011-11-16",0.131
"2435","welinwq","no23f","2011-11-17",0.121555555555556
"2436","welinwq","no23f","2011-12-14",0.143
"2437","welinwq","no23f","2011-12-15",0.1274
"2438","welinwq","no23f","2012-01-18",0.125
"2439","welinwq","no23f","2012-01-19",0.1384
"2440","welinwq","no23f","2012-02-15",0.07625
"2441","welinwq","no23f","2012-02-16",0.0715
"2442","welinwq","no23f","2012-03-22",0.1008
"2443","welinwq","no23f","2012-03-23",0.0957777777777778
"2444","welinwq","no23f","2012-04-19",0.006
"2445","welinwq","no23f","2012-04-20",0.00642857142857143
"2446","welinwq","no23f","2012-05-22",0.0095
"2447","welinwq","no23f","2012-05-23",0.0148
"2448","welinwq","no23f","2012-06-19",0.0284
"2449","welinwq","no23f","2012-06-20",0.0228
"2450","welinwq","no23f","2012-07-19",0.0194
"2451","welinwq","no23f","2012-07-20",0.0236666666666667
"2452","welinwq","no23f","2012-08-14",0.0246
"2453","welinwq","no23f","2012-08-15",0.02125
"2454","welinwq","no23f","2012-09-12",0.008
"2455","welinwq","no23f","2012-09-13",0.006
"2456","welinwq","no23f","2012-10-18",0.1438
"2457","welinwq","no23f","2012-10-19",0.150222222222222
"2458","welinwq","no23f","2012-11-14",0.07875
"2459","welinwq","no23f","2012-11-15",0.1139
"2460","welinwq","no23f","2012-12-12",0.094
"2461","welinwq","no23f","2012-12-13",0.1059
"2462","welinwq","no23f","2013-01-16",0.1035
"2463","welinwq","no23f","2013-01-17",0.1178
"2464","welinwq","no23f","2013-02-20",0.10675
"2465","welinwq","no23f","2013-02-21",0.1006
"2466","welinwq","no23f","2013-03-20",0.102
"2467","welinwq","no23f","2013-03-21",0.110111111111111
"2468","welinwq","no23f","2013-03-22",0.103
"2469","welinwq","no23f","2013-04-18",0.0472
"2470","welinwq","no23f","2013-04-19",0.0427777777777778
"2471","welinwq","no23f","2013-05-16",0.0152
"2472","welinwq","no23f","2013-05-17",0.0271111111111111
"2473","welinwq","no23f","2013-06-18",0.0105
"2474","welinwq","no23f","2013-06-19",0.0065
"2475","welinwq","no23f","2013-07-18",0.0123333333333333
"2476","welinwq","no23f","2013-07-19",0.012
"2477","welinwq","no23f","2013-08-28",0.0092
"2478","welinwq","no23f","2013-08-29",0.00875
"2479","welinwq","no23f","2013-09-25",0.0113333333333333
"2480","welinwq","no23f","2013-09-26",0.00983333333333333
"2481","welinwq","no23f","2013-10-17",0.0105
"2482","welinwq","no23f","2013-10-18",0.0107142857142857
"2483","welinwq","no23f","2013-11-25",0.09625
"2484","welinwq","no23f","2013-11-26",0.091
"2485","welinwq","no23f","2013-12-12",0.13875
"2486","welinwq","no23f","2013-12-13",0.135
"2487","welinwq","no23f","2014-01-22",0.1615
"2488","welinwq","no23f","2014-01-23",0.171111111111111
"2489","welinwq","no23f","2014-02-19",0.1445
"2490","welinwq","no23f","2014-02-20",0.1498
"2491","welinwq","no23f","2014-03-18",NA
"2492","welinwq","no23f","2014-03-19",NA
"2493","welinwq","no23f","2014-04-17",0.0806
"2494","welinwq","no23f","2014-04-18",0.0667777777777778
"2495","welinwq","no23f","2014-05-19",0.006
"2496","welinwq","no23f","2014-05-20",0.0144285714285714
"2497","welinwq","no23f","2014-06-17",0.007
"2498","welinwq","no23f","2014-06-18",0.00928571428571429
"2499","welinwq","no23f","2014-07-17",0.009
"2500","welinwq","no23f","2014-07-18",0.00983333333333333
"2501","welinwq","no23f","2014-08-14",0.00733333333333333
"2502","welinwq","no23f","2014-08-15",0.0111
"2503","welinwq","no23f","2014-09-23",0.06575
"2504","welinwq","no23f","2014-09-24",0.0816
"2505","welinwq","no23f","2014-10-14",0.0155
"2506","welinwq","no23f","2014-10-15",0.0488888888888889
"2507","welinwq","no23f","2014-11-18",0.10375
"2508","welinwq","no23f","2014-11-19",0.1014
"2509","welinwq","no23f","2014-12-15",0.13925
"2510","welinwq","no23f","2014-12-16",0.127
"2511","welinwq","no23f","2015-01-20",0.1205
"2512","welinwq","no23f","2015-01-21",0.1376
"2513","welinwq","no23f","2015-02-26",0.147
"2514","welinwq","no23f","2015-02-27",0.1554
"2515","welinwq","no23f","2015-03-18",0.031
"2516","welinwq","no23f","2015-03-19",0.0344444444444444
"2517","welinwq","no23f","2015-04-16",0.023
"2518","welinwq","no23f","2015-04-17",0.0243
"2519","welinwq","no23f","2015-05-19",0.02775
"2520","welinwq","no23f","2015-05-20",0.026375
"2521","welinwq","no23f","2015-06-15",0.005
"2522","welinwq","no23f","2015-06-16",NA
"2523","welinwq","no23f","2015-07-21",NA
"2524","welinwq","no23f","2015-07-22",NA
"2525","welinwq","no23f","2015-08-17",0.0116666666666667
"2526","welinwq","no23f","2015-08-18",0.0121666666666667
"2527","welinwq","no23f","2015-09-15",0.0095
"2528","welinwq","no23f","2015-09-16",0.007
"2529","welinwq","no23f","2015-10-22",0.0394
"2530","welinwq","no23f","2015-10-23",0.0433333333333333
"2531","welinwq","no23f","2015-11-18",0.07025
"2532","welinwq","no23f","2015-11-19",0.0638
"2533","welinwq","no23f","2015-12-14",0.06375
"2534","welinwq","no23f","2015-12-15",0.0721
"2535","welinwq","no23f","2016-01-26",0.11075
"2536","welinwq","no23f","2016-01-27",0.1383
"2537","welinwq","no23f","2016-02-22",0.11325
"2538","welinwq","no23f","2016-02-23",0.1465
"2539","welinwq","no23f","2016-03-28",0.0952
"2540","welinwq","no23f","2016-03-29",0.109777777777778
"2541","welinwq","no23f","2016-04-19",0.0366
"2542","welinwq","no23f","2016-04-20",0.0344285714285714
"2543","welinwq","no23f","2016-05-18",0.0776
"2544","welinwq","no23f","2016-05-19",0.0681111111111111
"2545","welinwq","no23f","2016-06-15",0.01375
"2546","welinwq","no23f","2016-06-16",0.0137777777777778
"2547","welinwq","no23f","2016-07-18",0.01
"2548","welinwq","no23f","2016-07-19",NA
"2549","welinwq","no23f","2016-08-16",0.01
"2550","welinwq","no23f","2016-08-17",0.0186
"2551","welinwq","no23f","2016-09-19",0.0764
"2552","welinwq","no23f","2016-09-20",0.051
"2553","welinwq","no23f","2016-10-26",0.129
"2554","welinwq","no23f","2016-10-27",0.107444444444444
"2555","welinwq","no23f","2016-11-18",0.093
"2556","welinwq","no23f","2016-11-19",0.0939
"2557","welinwq","no23f","2016-12-14",0.08075
"2558","welinwq","no23f","2016-12-15",0.0818
"2559","welinwq","no23f","2017-01-25",0.07225
"2560","welinwq","no23f","2017-01-26",0.1007
"2561","welinwq","no23f","2017-02-21",0.12375
"2562","welinwq","no23f","2017-02-22",0.1161
"2563","welinwq","no23f","2017-03-20",0.09375
"2564","welinwq","no23f","2017-03-21",0.0842
"2565","welinwq","no23f","2017-04-24",0.01175
"2566","welinwq","no23f","2017-04-25",0.0147777777777778
"2567","welinwq","no23f","2017-05-22",0.0148
"2568","welinwq","no23f","2017-05-23",0.0206666666666667
"2569","welinwq","no23f","2017-06-22",0.0464
"2570","welinwq","no23f","2017-06-23",0.0202222222222222
"2571","welinwq","no23f","2017-07-24",0.01575
"2572","welinwq","no23f","2017-07-25",0.0159
"2573","welinwq","no23f","2017-08-23",NA
"2574","welinwq","no23f","2017-08-24",0.005
"2575","welinwq","no23f","2017-09-20",0.0106
"2576","welinwq","no23f","2017-09-21",0.00866666666666667
"2577","welinwq","no23f","2017-10-26",0.0215
"2578","welinwq","no23f","2017-10-27",0.0674
"2579","welinwq","no23f","2017-11-27",0.1425
"2580","welinwq","no23f","2017-11-28",0.1529
"2581","welinwq","no23f","2017-12-13",0.126
"2582","welinwq","no23f","2017-12-14",0.135666666666667
"2583","welinwq","no23f","2018-01-29",0.1052
"2584","welinwq","no23f","2018-01-30",0.115428571428571
"2585","welinwq","no23f","2018-01-31",0.121
"2586","welinwq","no23f","2018-02-27",0.08925
"2587","welinwq","no23f","2018-02-28",0.1201
"2588","welinwq","no23f","2018-03-20",NA
"2589","welinwq","no23f","2018-03-21",NA
"2590","welinwq","no23f","2018-04-23",0.011
"2591","welinwq","no23f","2018-04-24",0.0155
"2592","welinwq","no23f","2018-05-15",0.0174
"2593","welinwq","no23f","2018-05-16",0.0213333333333333
"2594","welinwq","no23f","2018-06-18",0.01225
"2595","welinwq","no23f","2018-06-19",0.012875
"2596","welinwq","no23f","2018-07-16",0.007
"2597","welinwq","no23f","2018-07-17",0.0181111111111111
"2598","welinwq","no23f","2018-08-20",0.0254
"2599","welinwq","no23f","2018-08-21",0.0315555555555556
"2600","welinwq","no23f","2018-09-23",0.0334
"2601","welinwq","no23f","2018-09-24",0.0318888888888889
"2602","welinwq","no23f","2018-10-15",0.041
"2603","welinwq","no23f","2018-10-16",0.0551111111111111
"2604","welinwq","no23f","2018-11-28",0.1455
"2605","welinwq","no23f","2018-11-29",0.1341
"2606","welinwq","no23f","2018-12-17",0.121
"2607","welinwq","no23f","2018-12-18",0.1222
"2608","welinwq","no23f","2019-01-25",NA
"2609","welinwq","no23f","2019-01-26",NA
"2610","welinwq","no23f","2019-02-26",0.097
"2611","welinwq","no23f","2019-02-27",0.114666666666667
"2612","welinwq","no23f","2019-03-27",0.0736
"2613","welinwq","no23f","2019-03-28",0.066875
"2614","welinwq","no23f","2019-04-23",0.0586666666666667
"2615","welinwq","no23f","2019-04-24",0.055
"2616","welinwq","no23f","2019-05-21",NA
"2617","welinwq","no23f","2019-05-22",NA
"2618","welinwq","no23f","2019-06-18",NA
"2619","welinwq","no23f","2019-06-19",NA
"2620","welinwq","no23f","2019-07-15",NA
"2621","welinwq","no23f","2019-07-16",NA
"2622","welinwq","no23f","2019-08-20",NA
"2623","welinwq","no23f","2019-08-21",NA
"2624","welinwq","no23f","2019-09-16",NA
"2625","welinwq","no23f","2019-09-17",NA
"2626","welinwq","no23f","2019-10-28",NA
"2627","welinwq","no23f","2019-10-29",NA
"2628","welinwq","no23f","2019-11-20",0.1158
"2629","welinwq","no23f","2019-11-21",0.118857142857143
"2630","welinwq","no23f","2019-12-11",0.1408
"2631","welinwq","no23f","2019-12-12",0.140111111111111
"2632","welinwq","no2f","2007-01-18",NA
"2633","welinwq","no2f","2007-01-19",NA
"2634","welinwq","no2f","2007-02-12",NA
"2635","welinwq","no2f","2007-02-13",NA
"2636","welinwq","no2f","2007-03-15",NA
"2637","welinwq","no2f","2007-03-16",NA
"2638","welinwq","no2f","2007-04-19",NA
"2639","welinwq","no2f","2007-04-20",NA
"2640","welinwq","no2f","2007-05-15",NA
"2641","welinwq","no2f","2007-05-16",NA
"2642","welinwq","no2f","2007-06-13",NA
"2643","welinwq","no2f","2007-06-14",NA
"2644","welinwq","no2f","2007-07-11",NA
"2645","welinwq","no2f","2007-07-12",NA
"2646","welinwq","no2f","2007-08-21",NA
"2647","welinwq","no2f","2007-08-22",NA
"2648","welinwq","no2f","2007-09-18",NA
"2649","welinwq","no2f","2007-09-19",NA
"2650","welinwq","no2f","2007-10-15",NA
"2651","welinwq","no2f","2007-10-16",NA
"2652","welinwq","no2f","2007-11-19",NA
"2653","welinwq","no2f","2007-11-20",NA
"2654","welinwq","no2f","2007-12-18",NA
"2655","welinwq","no2f","2007-12-19",NA
"2656","welinwq","no2f","2008-01-16",NA
"2657","welinwq","no2f","2008-01-17",NA
"2658","welinwq","no2f","2008-02-12",NA
"2659","welinwq","no2f","2008-02-13",NA
"2660","welinwq","no2f","2008-03-18",NA
"2661","welinwq","no2f","2008-03-19",NA
"2662","welinwq","no2f","2008-04-16",NA
"2663","welinwq","no2f","2008-04-17",NA
"2664","welinwq","no2f","2008-05-21",NA
"2665","welinwq","no2f","2008-05-22",NA
"2666","welinwq","no2f","2008-06-17",NA
"2667","welinwq","no2f","2008-06-18",NA
"2668","welinwq","no2f","2008-07-16",NA
"2669","welinwq","no2f","2008-07-17",NA
"2670","welinwq","no2f","2008-08-12",NA
"2671","welinwq","no2f","2008-08-13",NA
"2672","welinwq","no2f","2008-09-11",NA
"2673","welinwq","no2f","2008-09-12",NA
"2674","welinwq","no2f","2008-10-16",NA
"2675","welinwq","no2f","2008-10-17",NA
"2676","welinwq","no2f","2008-11-18",NA
"2677","welinwq","no2f","2008-11-19",NA
"2678","welinwq","no2f","2008-12-18",NA
"2679","welinwq","no2f","2008-12-19",NA
"2680","welinwq","no2f","2009-01-14",NA
"2681","welinwq","no2f","2009-01-15",NA
"2682","welinwq","no2f","2009-02-18",NA
"2683","welinwq","no2f","2009-02-19",NA
"2684","welinwq","no2f","2009-03-17",NA
"2685","welinwq","no2f","2009-03-18",NA
"2686","welinwq","no2f","2009-04-16",NA
"2687","welinwq","no2f","2009-04-17",NA
"2688","welinwq","no2f","2009-05-18",NA
"2689","welinwq","no2f","2009-05-19",NA
"2690","welinwq","no2f","2009-06-17",NA
"2691","welinwq","no2f","2009-06-18",NA
"2692","welinwq","no2f","2009-07-15",NA
"2693","welinwq","no2f","2009-07-16",NA
"2694","welinwq","no2f","2009-08-12",NA
"2695","welinwq","no2f","2009-08-13",NA
"2696","welinwq","no2f","2009-09-21",NA
"2697","welinwq","no2f","2009-09-22",NA
"2698","welinwq","no2f","2009-10-15",NA
"2699","welinwq","no2f","2009-10-16",NA
"2700","welinwq","no2f","2009-11-10",NA
"2701","welinwq","no2f","2009-11-11",NA
"2702","welinwq","no2f","2009-12-16",NA
"2703","welinwq","no2f","2009-12-17",NA
"2704","welinwq","no2f","2010-01-20",NA
"2705","welinwq","no2f","2010-01-21",NA
"2706","welinwq","no2f","2010-02-17",NA
"2707","welinwq","no2f","2010-02-18",NA
"2708","welinwq","no2f","2010-03-22",NA
"2709","welinwq","no2f","2010-03-23",NA
"2710","welinwq","no2f","2010-04-20",NA
"2711","welinwq","no2f","2010-04-21",NA
"2712","welinwq","no2f","2010-05-20",NA
"2713","welinwq","no2f","2010-05-21",NA
"2714","welinwq","no2f","2010-06-15",NA
"2715","welinwq","no2f","2010-06-16",NA
"2716","welinwq","no2f","2010-07-14",NA
"2717","welinwq","no2f","2010-07-15",NA
"2718","welinwq","no2f","2010-08-17",NA
"2719","welinwq","no2f","2010-08-18",NA
"2720","welinwq","no2f","2010-09-15",NA
"2721","welinwq","no2f","2010-09-16",NA
"2722","welinwq","no2f","2010-10-13",NA
"2723","welinwq","no2f","2010-10-14",NA
"2724","welinwq","no2f","2010-11-17",NA
"2725","welinwq","no2f","2010-11-18",NA
"2726","welinwq","no2f","2010-12-15",NA
"2727","welinwq","no2f","2010-12-16",NA
"2728","welinwq","no2f","2011-01-13",NA
"2729","welinwq","no2f","2011-01-14",NA
"2730","welinwq","no2f","2011-02-16",NA
"2731","welinwq","no2f","2011-02-17",NA
"2732","welinwq","no2f","2011-03-16",NA
"2733","welinwq","no2f","2011-03-17",NA
"2734","welinwq","no2f","2011-04-19",NA
"2735","welinwq","no2f","2011-04-20",NA
"2736","welinwq","no2f","2011-04-21",NA
"2737","welinwq","no2f","2011-05-24",NA
"2738","welinwq","no2f","2011-05-25",NA
"2739","welinwq","no2f","2011-06-15",NA
"2740","welinwq","no2f","2011-06-16",NA
"2741","welinwq","no2f","2011-07-19",NA
"2742","welinwq","no2f","2011-07-20",NA
"2743","welinwq","no2f","2011-08-23",NA
"2744","welinwq","no2f","2011-08-24",NA
"2745","welinwq","no2f","2011-09-13",NA
"2746","welinwq","no2f","2011-09-14",NA
"2747","welinwq","no2f","2011-10-24",NA
"2748","welinwq","no2f","2011-10-25",NA
"2749","welinwq","no2f","2011-11-16",NA
"2750","welinwq","no2f","2011-11-17",NA
"2751","welinwq","no2f","2011-12-14",NA
"2752","welinwq","no2f","2011-12-15",NA
"2753","welinwq","no2f","2012-01-18",NA
"2754","welinwq","no2f","2012-01-19",NA
"2755","welinwq","no2f","2012-02-15",NA
"2756","welinwq","no2f","2012-02-16",NA
"2757","welinwq","no2f","2012-03-22",NA
"2758","welinwq","no2f","2012-03-23",NA
"2759","welinwq","no2f","2012-04-19",NA
"2760","welinwq","no2f","2012-04-20",NA
"2761","welinwq","no2f","2012-05-22",NA
"2762","welinwq","no2f","2012-05-23",NA
"2763","welinwq","no2f","2012-06-19",NA
"2764","welinwq","no2f","2012-06-20",NA
"2765","welinwq","no2f","2012-07-19",NA
"2766","welinwq","no2f","2012-07-20",NA
"2767","welinwq","no2f","2012-08-14",NA
"2768","welinwq","no2f","2012-08-15",NA
"2769","welinwq","no2f","2012-09-12",NA
"2770","welinwq","no2f","2012-09-13",NA
"2771","welinwq","no2f","2012-10-18",NA
"2772","welinwq","no2f","2012-10-19",NA
"2773","welinwq","no2f","2012-11-14",NA
"2774","welinwq","no2f","2012-11-15",NA
"2775","welinwq","no2f","2012-12-12",NA
"2776","welinwq","no2f","2012-12-13",NA
"2777","welinwq","no2f","2013-01-16",NA
"2778","welinwq","no2f","2013-01-17",NA
"2779","welinwq","no2f","2013-02-20",NA
"2780","welinwq","no2f","2013-02-21",NA
"2781","welinwq","no2f","2013-03-20",NA
"2782","welinwq","no2f","2013-03-21",NA
"2783","welinwq","no2f","2013-03-22",NA
"2784","welinwq","no2f","2013-04-18",NA
"2785","welinwq","no2f","2013-04-19",NA
"2786","welinwq","no2f","2013-05-16",NA
"2787","welinwq","no2f","2013-05-17",NA
"2788","welinwq","no2f","2013-06-18",NA
"2789","welinwq","no2f","2013-06-19",NA
"2790","welinwq","no2f","2013-07-18",NA
"2791","welinwq","no2f","2013-07-19",NA
"2792","welinwq","no2f","2013-08-28",NA
"2793","welinwq","no2f","2013-08-29",NA
"2794","welinwq","no2f","2013-09-25",NA
"2795","welinwq","no2f","2013-09-26",NA
"2796","welinwq","no2f","2013-10-17",NA
"2797","welinwq","no2f","2013-10-18",NA
"2798","welinwq","no2f","2013-11-25",NA
"2799","welinwq","no2f","2013-11-26",NA
"2800","welinwq","no2f","2013-12-12",NA
"2801","welinwq","no2f","2013-12-13",NA
"2802","welinwq","no2f","2014-01-22",NA
"2803","welinwq","no2f","2014-01-23",NA
"2804","welinwq","no2f","2014-02-19",NA
"2805","welinwq","no2f","2014-02-20",NA
"2806","welinwq","no2f","2014-03-18",NA
"2807","welinwq","no2f","2014-03-19",NA
"2808","welinwq","no2f","2014-04-17",NA
"2809","welinwq","no2f","2014-04-18",NA
"2810","welinwq","no2f","2014-05-19",NA
"2811","welinwq","no2f","2014-05-20",NA
"2812","welinwq","no2f","2014-06-17",NA
"2813","welinwq","no2f","2014-06-18",NA
"2814","welinwq","no2f","2014-07-17",NA
